categoria,marca,modelo,versao,motor,transmissao,ar_cond,direcao,combustivel,km_etanol_cidade,km_etanol_estrada,km_gasolina_cidade,km_gasolina_etanol,ano
Fora de Estrada Grande,LAND ROVER,RANGE ROVER,PHEV STD,3.0-24V,A-8,S,E,G,\,\,6.8,8.3,2024
Fora de Estrada Grande,LAND ROVER,RANGE ROVER,PHEV SE,3.0-24V,A-8,S,E,G,\,\,6.8,8.3,2024
Fora de Estrada Grande,LAND ROVER,RANGE ROVER,PHEV HSE,3.0-24V,A-8,S,E,G,\,\,6.8,8.3,2024
Fora de Estrada Grande,LAND ROVER,RANGE ROVER,PHEV AB,3.0-24V,A-8,S,E,G,\,\,6.8,8.3,2024
Fora de Estrada Grande,LAND ROVER,RANGE ROVER,PHEV SV,3.0-24V,A-8,S,E,G,\,\,6.8,8.3,2024
Fora de Estrada Grande,LAND ROVER,RANGE ROVER,PHEV LE,3.0-24V,A-8,S,E,G,\,\,6.8,8.3,2024
Fora de Estrada Grande,LAND ROVER,RANGE ROVER,PHEV SV,3.0-24V,A-8,S,E,G,\,\,7.5,8.4,2024
Fora de Estrada Grande,LAND ROVER,RANGE ROVER,PHEV SE,3.0-24V,A-8,S,E,G,\,\,7.5,8.4,2024
Fora de Estrada Grande,LAND ROVER,RANGE ROVER,PHEV HSE,3.0-24V,A-8,S,E,G,\,\,7.5,8.4,2024
Fora de Estrada Grande,LAND ROVER,RANGE ROVER,PHEV AB,3.0-24V,A-8,S,E,G,\,\,7.5,8.4,2024
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,D350 AB,3.0-24V,A-8,S,E,D,\,\,9.1,11.6,2024
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,D350 HSED,3.0-24V,A-8,S,E,D,\,\,9.1,11.6,2024
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,D350 LE,3.0-24V,A-8,S,E,D,\,\,9.1,11.6,2024
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,D350 S,3.0-24V,A-8,S,E,D,\,\,9.1,11.6,2024
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,D350 SD,3.0-24V,A-8,S,E,D,\,\,9.1,11.6,2024
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,D350 SE,3.0-24V,A-8,S,E,D,\,\,9.1,11.6,2024
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,D350 SED,3.0-24V,A-8,S,E,D,\,\,9.1,11.6,2024
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,PHEV S,3.0-24V,A-8,S,E,G,\,\,7.5,8.4,2024
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,PHEV SE,3.0-24V,A-8,S,E,G,\,\,7.5,8.4,2024
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,PHEV SED,3.0-24V,A-8,S,E,G,\,\,7.5,8.4,2024
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,PHEV HSED,3.0-24V,A-8,S,E,G,\,\,7.5,8.4,2024
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,PHEV AB,3.0-24V,A-8,S,E,G,\,\,7.5,8.4,2024
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,PHEV S,3.0-24V,A-8,S,E,G,\,\,6.8,8.3,2024
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,PHEV SD,3.0-24V,A-8,S,E,G,\,\,6.8,8.3,2024
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,PHEV SE,3.0-24V,A-8,S,E,G,\,\,6.8,8.3,2024
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,PHEV SED,3.0-24V,A-8,S,E,G,\,\,6.8,8.3,2024
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,PHEV HSED,3.0-24V,A-8,S,E,G,\,\,6.8,8.3,2024
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,PHEV AB,3.0-24V,A-8,S,E,G,\,\,6.8,8.3,2024
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,PHEV LE,3.0-24V,A-8,S,E,G,\,\,6.8,8.3,2024
Fora de Estrada Grande,LAND ROVER,VELAR,P340,3.0-24V,A-8,S,E,G,\,\,7.8,9.9,2024
Fora de Estrada Grande,LAND ROVER,VELAR,P340 SE,3.0-24V,A-8,S,E,G,\,\,7.8,9.9,2024
Fora de Estrada Grande,LAND ROVER,VELAR,P340 SE RDYN,3.0-24V,A-8,S,E,G,\,\,7.8,9.9,2024
Fora de Estrada Grande,LAND ROVER,VELAR,P340 HSE RDYN,3.0-24V,A-8,S,E,G,\,\,7.8,9.9,2024
Fora de Estrada Grande,LAND ROVER,VELAR,PHEV SE RDYN,2.0-16V,A-8,S,E,G,\,\,7.9,9.0,2024
Fora de Estrada Grande,LAND ROVER,VELAR,PHEV HSE RDYN,2.0-16V,A-8,S,E,G,\,\,7.9,9.0,2024
Fora de Estrada Grande,LAND ROVER,VELAR,PHEVS,2.0-16V,A-8,S,E,G,\,\,7.9,9.0,2024
Fora de Estrada Grande,LAND ROVER,VELAR,PHEV SE DYN,2.0-16V,A-8,S,E,G,\,\,7.9,9.0,2024
Fora de Estrada Grande,LAND ROVER,VELAR,PHEV HSE DYN,2.0-16V,A-8,S,E,G,\,\,7.9,9.0,2024
Fora de Estrada Grande,LAND ROVER,VELAR,PHEVS,2.0-16V,A-8,S,E,G,\,\,7.8,9.0,2024
Fora de Estrada Grande,LAND ROVER,VELAR,PHEV SE DYN,2.0-16V,A-8,S,E,G,\,\,7.8,9.0,2024
Fora de Estrada Grande,LAND ROVER,VELAR,PHEV HSE DYN,2.0-16V,A-8,S,E,G,\,\,7.8,9.0,2024
Fora de Estrada Grande,LAND ROVER,VELAR,PHEV HSED,2.0-16V,A-8,S,E,G,\,\,8.3,9.3,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,"Sim
(S)
Não
(N)","Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-hidráulica
(E-H)","Elétrico
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)",,,,,2024
,,,,,,,,,Etanol,,"Gasolina
ou
Diesel",,2024
,,,,,,,,,"Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",2024
Comercial,JAC,EJV5.5,CARGO,Elétrico,,S,E,E,\,\,\,\,2024
Comercial,KIA,BONGO K2500 4X4 SC,HD SC 4WD,2.5 - 16V,,S,H,D,\,\,9.2,8.6,2024
Comercial,KIA,BONGO K2500 4X4,HD 4WD,2.5 - 16V,,S,H,D,\,\,8.8,8.4,2024
Comercial,Mercedes-Benz,315CDI STREET,Furgão,2.0-16V,,S,H,D,\,\,10.3,11.8,2024
Comercial,Mercedes-Benz,315CDI STREET,Chassi,2.0-16V,,S,H,D,\,\,10.3,11.8,2024
Comercial,Mercedes-Benz,320 ESPRINTER,F,Elétrico,,S,E,E,\,\,\,\,2024
Comercial,Mercedes-Benz,320 ESPRINTER,C,Elétrico,,S,E,E,\,\,\,\,2024
Comercial,NISSAN,Townstar,EV,Elétrico,,S,E,E,\,\,\,\,2024
Comercial,PEUGEOT,EXPERT,CARGO,1.5 T,,S,E,D,\,\,11.9,11.9,2024
Comercial,PEUGEOT,EXPERT,VITRE,1.5 T,,S,E,D,\,\,11.9,11.9,2024
Comercial,PEUGEOT,EXPERT,CARGO (MY24),1.5 T,,S,E-H,D,\,\,12.4,11.9,2024
Comercial,PEUGEOT,E-EXPERT,CARGO,Elétrico,,S,E-H,E,\,\,\,\,2024
Comercial,PEUGEOT,PARTNER RAPID,BUSIPK,1.4-8V,,S,H,F,8.1,8.4,11.7,12.4,2024
Comercial,PEUGEOT,PARTNER RAPID,BUSIPK (MY25),1.4-8V,,S,H,F,7.7,8.6,11.1,12.3,2024
Comercial,PEUGEOT,BOXER,CARGO L2,2.2 T,,S,H,D,\,\,10.0,9.9,2024
Comercial,PEUGEOT,BOXER,CARGO PK,2.2 T,,S,H,D,\,\,10.0,9.9,2024
Comercial,PEUGEOT,BOXER,FURGAOPK,2.2 T,,S,H,D,\,\,10.0,9.9,2024
Comercial,PEUGEOT,BOXER,VIDRADA,2.2 T,,S,H,D,\,\,10.0,9.8,2024
Comercial,PEUGEOT,BOXER,16L LUXO,2.2 T,,S,H,D,\,\,9.5,9.3,2024
Comercial,PEUGEOT,BOXER,MB EXE17,2.2 T,,S,H,D,\,\,9.5,9.3,2024
Comercial,PEUGEOT,BOXER,MB CFT20,2.2 T,,S,H,D,\,\,9.5,9.3,2024
Comercial,PEUGEOT,BOXER,MB CFT19,2.2 T,,S,H,D,\,\,9.5,9.3,2024
Comercial,PEUGEOT,BOXER,16L LUXO (MY25),2.2 T,,S,H,D,\,\,9.3,9.1,2024
Comercial,PEUGEOT,BOXER,MB EXE17 (MY25),2.2 T,,S,H,D,\,\,9.3,9.1,2024
Comercial,PEUGEOT,BOXER,MB CFT19 (MY25),2.2 T,,S,H,D,\,\,9.3,9.1,2024
Comercial,PEUGEOT,BOXER,CARGO PK (MY25),2.2 T,,S,H,D,\,\,10.0,9.7,2024
Comercial,PEUGEOT,BOXER,CARGO L2 (MY25),2.2 T,,S,H,D,\,\,10.0,9.7,2024
Comercial,PEUGEOT,BOXER,FURGAOPK (MY25),2.2 T,,S,H,D,\,\,10.0,9.7,2024
Comercial,PEUGEOT,BOXER,VIDRADA (MY 25),2.2 T,,S,H,D,\,\,10.3,10.3,2024
Comercial,Renault,Master Bus,Minibus,2.3-16V,,S,E -H,D,\,\,9.5,9.1,2024
Comercial,Renault,Master Chassis Cabine,Chassis Cabine,2.3-16V,,S,E -H,D,\,\,10.3,9.3,2024
Comercial,Renault,Master PRO Furgão,Furgão Pró Tolé L1H1/L2H2/L3H2/Vitré,2.3-16V,,S,E -H,D,\,\,10.1,9.8,2024
Comercial,Renault,Master Furgão,Furgão,2.3-16V,,S,E -H,D,\,\,10.1,9.8,2024
Comercial,Renault,Kangoo,ETECHL2,Elétrico,,S,E,E,\,\,\,\,2024
Comercial,Renault,Kangoo,EX PRO,1.6 16V,,S,E-H,F,7.5,8.0,11.3,11.8,2024
Comercial,Renault,E-KWID,CARGO,Elétrico,,S,E,E,\,\,\,\,2024
,,,,,,"Sim
(S)
Não
(N)","Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-hidráulica
(E-H)","Elétrico
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)",,,,,2024
,,,,,,,,,Etanol,,"Gasolina
ou",,2024
,,,,,,,,,"Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",2024
Picape,BYD,SHARK,GL DM / GS DM,1.5-16V,,S,E,E,\,\,9.5,7.7,2024
Picape,CHEVROLET,S10,HC DD4A,2.8 - 16V,,S,E,D,\,\,8.4,10.4,2024
Picape,CHEVROLET,S10,LT DD4A,2.8 - 16V,,S,E,D,\,\,8.6,10.9,2024
Picape,CHEVROLET,S10,LTZ DD4A,2.8 - 16V,,S,E,D,\,\,8.6,10.9,2024
Picape,CHEVROLET,S10,MID DD4A,2.8 - 16V,,S,E,D,\,\,8.6,10.9,2024
Picape,CHEVROLET,S10,LS DS4,2.8 - 16V,,S,E,D,\,\,9.4,10.6,2024
Picape,CHEVROLET,S10,LS DS4C,2.8 - 16V,,S,E,D,\,\,9.4,10.6,2024
Picape,CHEVROLET,S10,LS DD4,2.8 - 16V,,S,E,D,\,\,9.3,10.8,2024
Picape,CHEVROLET,S10,LT DD4,2.8 - 16V,,S,E,D,\,\,9.3,10.8,2024
Picape,CHEVROLET,S10,Z71,2.8 - 16V,,S,E,D,\,\,8.3,10.0,2024
Picape,CHEVROLET,S10,WT DS4 (MY25.5),2.8 - 16V,,S,E,D,\,\,10.3,11.3,2024
Picape,CHEVROLET,S10,WT DS4C (MY25.5),2.8 - 16V,,S,E,D,\,\,10.3,11.3,2024
Picape,CHEVROLET,S10,WT DD4 (MY25.5),2.8 - 16V,,S,E,D,\,\,10.2,11.4,2024
Picape,CHEVROLET,S10,WT DD4A (MY25.5),2.8 - 16V,,S,E,D,\,\,8.9,12.0,2024
Picape,CHEVROLET,S10,LTZ DD4A (MY25.5),2.8 - 16V,,S,E,D,\,\,8.9,12.0,2024
Picape,CHEVROLET,S10,HC DD4A (MY25.5),2.8 - 16V,,S,E,D,\,\,8.9,12.0,2024
Picape,CHEVROLET,S10,Z71 (MY25.5),2.8 - 16V,,S,E,D,\,\,8.4,11.1,2024
Picape,CHEVROLET,S10,HC DD4A (MY25),2.8 - 16V,,S,E,D,\,\,9.5,11.4,2024
Picape,CHEVROLET,S10,LTZ DD4A (MY25),2.8 - 16V,,S,E,D,\,\,9.5,11.4,2024
Picape,CHEVROLET,S10,WT DD4A (MY25),2.8 - 16V,,S,E,D,\,\,9.5,11.4,2024
Picape,CHEVROLET,S10,WT DD4 (MY25),2.8 - 16V,,S,E,D,\,\,10.3,11.1,2024
Picape,CHEVROLET,S10,WT DS4 (MY25),2.8 - 16V,,S,E,D,\,\,10.3,11.1,2024
Picape,CHEVROLET,S10,WT DS4C (MY25),2.8 - 16V,,S,E,D,\,\,10.3,11.1,2024
Picape,CHEVROLET,S10,Z71 (MY25),2.8 - 16V,,S,E,D,\,\,9.1,10.6,2024
Picape,CHEVROLET,SILVERADO,HC,5.3 V8,,S,E,G,\,\,6.0,7.2,2024
Picape,FIAT,TORO,ENDUR T270 AT6,1.3-16V T,,S,E,F,6.8,8.2,9.6,11.6,2024
Picape,FIAT,TORO,FREED T270 AT6,1.3-16V T,,S,E,F,6.6,7.9,9.2,11.0,2024
Picape,FIAT,TORO,VOLC T270 AT6,1.3-16V T,,S,E,F,6.6,7.9,9.2,11.0,2024
Picape,FIAT,TORO,ULTRA AT9 4X4,2.0 T,,S,E,D,\,\,10.1,12.4,2024
Picape,FIAT,TORO,FREEDOM AT9 4X4,2.0 T,,S,E,D,\,\,10.1,12.4,2024
Picape,FIAT,TORO,RANCH AT9 4X4,2.0 T,,S,E,D,\,\,10.5,13.0,2024
Picape,FIAT,TORO,VOLCANO AT9 4X4,2.0 T,,S,E,D,\,\,10.5,13.0,2024
Picape,FIAT,TITANO,ENDURANCE,2.2 T,,S,H,D,\,\,9.6,9.6,2024
Picape,FIAT,TITANO,VOLCANO,2.2 T,,S,H,D,\,\,8.6,9.3,2024
Picape,FIAT,TITANO,RANCH,2.2 T,,S,H,D,\,\,8.5,9.2,2024
Picape,FORD,Maverick,XLT,2.0 GTDi,,S,E,G,\,\,8.8,11.1,2024
Picape,FORD,Maverick,Lariat FX4,2.0 GTDi,,S,E,G,\,\,8.8,11.1,2024
Picape,FORD,F150,Lariat,5.0 - 32V,,S,E,G,\,\,6.3,8.6,2024
Picape,FORD,F150,Platinum,5.0 - 32V,,S,E,G,\,\,6.3,8.6,2024
Picape,FORD,Nova F150,Lariat Black,5.0 - 32V,,S,E,G,\,\,6.5,8.5,2024
Picape,FORD,Nova F150,Lariat Chrome,5.0 - 32V,,S,E,G,\,\,6.5,8.5,2024
Picape,FORD,Maverick,Hibrido Lariat,2.5 FHEV,,S,E,G,\,\,15.7,13.6,2024
Picape,FORD,Nova Ranger 4x4,XL,2.0 - 16V,,S,E,D,\,\,10.2,11.0,2024
Picape,FORD,Nova Ranger 4x4,XLS,2.0 - 16V,,S,E,D,\,\,10.2,11.0,2024
Picape,FORD,Nova Ranger 4x2,XLS,2.0 - 16V,,S,E,D,\,\,10.1,12.4,2024
Picape,FORD,Nova Ranger 4x2,Black,2.0 - 16V,,S,E,D,\,\,10.1,12.4,2024
Picape,FORD,Nova Ranger 4x4,XLS,2.0 - 16V,,S,E,D,\,\,10.0,11.5,2024
Picape,FORD,Nova Ranger 4x4,XLS,3.0 V6 - 24V,,S,E,D,\,\,8.9,10.2,2024
Picape,FORD,Nova Ranger 4x4,XLT,3.0 V6 - 24V,,S,E,D,\,\,8.9,10.2,2024
Picape,FORD,Nova Ranger 4x4,LTD,3.0 V6 - 24V,,S,E,D,\,\,8.9,10.2,2024
Picape,FORD,Nova Ranger 4x4,LTD+,3.0 V6 - 24V,,S,E,D,\,\,8.9,10.2,2024
Picape,FORD,Ranger Raptor,Raptor,3.0 V6 - 24V,,S,E,G,\,\,6.7,7.4,2024
Picape,JAC,IEV330P,IEV330,Elétrico,,S,E,E,\,\,\,\,2024
Picape,JAC,HUNTER,HUNTER AT,2.0-16V,,S,E-H,D,\,\,9.0,10.2,2024
Picape,JAC,HUNTER,HUNTER HD 4X4 AT,2.0-16V,,S,E-H,D,\,\,9.0,10.2,2024
Picape,JAC,HUNTER,HUNTER HD AT,2.0-16V,,S,E-H,D,\,\,9.0,10.2,2024
Picape,JAC,HUNTER,HUNTER HW AT,2.0-16V,,S,E-H,D,\,\,9.0,10.2,2024
,,,,,,,,,,,,,2024
,,,,,,,,,,,,,2024
,,,,,,"Sim
(S)
Não
(N)","Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-hidráulica
(E-H)","Elétrico
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)",,,,,2024
,,,,,,,,,Etanol,,"Gasolina
ou
Diesel",,2024
,,,,,,,,,"Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",2024
Picape,JEEP,GLADIATOR,RUBICON (MY25 PL8),3.6-24V,,S,E-H,G,\,\,6.3,7.1,2024
Picape,JEEP,GLADIATOR,RUBICON,3.6-24V,,S,E-H,G,\,\,6.5,7.4,2024
Picape,Mitsubishi,L200 Triton,GL,2.4-16V,,S,H,D,\,\,10.5,12.5,2024
Picape,Mitsubishi,L200 Triton,Outdoor GLX,2.4-16V,,S,H,D,\,\,10.5,12.5,2024
Picape,Mitsubishi,L200 Triton,GLS,2.4-16V,,S,H,D,\,\,9.8,11.1,2024
Picape,Mitsubishi,L200 Triton,Outdoor GLS,2.4-16V,,S,H,D,\,\,9.8,11.1,2024
Picape,Mitsubishi,L200 Triton Sport,GLS,2.4-16V,,S,H,D,\,\,10.3,11.1,2024
Picape,Mitsubishi,L200 Triton Sport,GLX,2.4-16V,,S,H,D,\,\,10.3,11.1,2024
Picape,Mitsubishi,L200 Triton Sport,GL,2.4-16V,,S,H,D,\,\,10.3,11.1,2024
Picape,Mitsubishi,L200 Triton Sport,GLS,2.4-16V,,S,H,D,\,\,9.3,10.3,2024
Picape,Mitsubishi,L200 Triton Sport,HPE,2.4-16V,,S,H,D,\,\,9.3,10.3,2024
Picape,Mitsubishi,L200 Triton Sport,HPE-S,2.4-16V,,S,H,D,\,\,9.3,10.3,2024
Picape,Mitsubishi,L200 Triton Sport,SAVANA,2.4-16V,,S,H,D,\,\,9.3,10.3,2024
Picape,Mitsubishi,L200 Triton Sport,OUTDOOR GLS,2.4-16V,,S,H,D,\,\,9.3,10.3,2024
Picape,Nissan,Frontier,S,2.3-16V,,S,H,D,\,\,10.0,10.9,2024
Picape,Nissan,Frontier,ATK,2.3-16V,,S,H,D,\,\,9.1,11.0,2024
Picape,Nissan,Frontier,PRO4X,2.3-16V,,S,H,D,\,\,9.1,11.0,2024
Picape,Nissan,Frontier,SE,2.3-16V,,S,H,D,\,\,9.1,11.0,2024
Picape,Nissan,Frontier,PLT,2.3-16V,,S,H,D,\,\,9.3,10.9,2024
Picape,Nissan,Frontier,XE,2.3-16V,,S,H,D,\,\,9.3,10.9,2024
Picape,RAM,CLASSIC,LARAMIE,5.7-16V,,S,E,G,\,\,5.2,6.4,2024
Picape,RAM,CLASSIC,RT,5.7-16V,,S,E,G,\,\,5.2,6.4,2024
Picape,RAM,CLASSIC,LARAMIE NIGHT EDITION,5.7-16V,,S,E,G,\,\,5.2,6.4,2024
Picape,RAM,RAMPAGE,LARAMIE DS,2.0-16V T,,S,E,D,\,\,9.9,12.4,2024
Picape,RAM,RAMPAGE,LARAMIE GAS,2.0-16V T,,S,E,G,\,\,7.8,9.7,2024
Picape,RAM,RAMPAGE,REBEL AT GAS,2.0-16V T,,S,E,G,\,\,7.9,9.7,2024
Picape,RAM,RAMPAGE,REBEL DS,2.0-16V T,,S,E,D,\,\,9.8,12.4,2024
Picape,RAM,RAMPAGE,REBEL DS,2.0-16V T,,S,E,D,\,\,9.5,11.8,2024
Picape,RAM,RAMPAGE,RT GAS,2.0-16V T,,S,E,G,\,\,8.0,10.0,2024
Picape,RAM,1500,REBEL HEMI CC,5.7-16V,,S,E-H,G,\,\,5.4,6.8,2024
Picape,RAM,1500,LIMITED HEMI,5.7-16V,,S,E-H,G,\,\,5.5,7.2,2024
Picape,RAM,1500,LIMITED NIGHT EDITION,5.7-16V,,S,E-H,G,\,\,5.5,7.2,2024
Picape,TOYOTA,HILUX DIESEL 4X4,SRX,2.8-16V,,S,H,D,\,\,10.1,11.3,2024
Picape,TOYOTA,HILUX DIESEL 4X4,SRV,2.8-16V,,S,H,D,\,\,10.1,11.3,2024
Picape,TOYOTA,HILUX DIESEL 4X4,SR,2.8-16V,,S,H,D,\,\,10.1,11.3,2024
Picape,TOYOTA,HILUX DIESEL 4X4,SC,2.8-16V,,S,H,D,\,\,10.4,11.6,2024
Picape,TOYOTA,HILUX DIESEL 4X4,CC,2.8-16V,,S,H,D,\,\,10.4,11.6,2024
Picape,TOYOTA,HILUX DIESEL 4X4,POWER PACK,2.8-16V,,S,H,D,\,\,10.3,11.8,2024
Picape,TOYOTA,HILUX DIESEL 4X4,SRX Plus,2.8-16V,,S,H,D,\,\,9.7,10.6,2024
Picape,TOYOTA,HILUX DIESEL 4X4,GRS (wide tread),2.8-16V,,S,H,D,\,\,9.5,10.7,2024
Picape,TOYOTA,HILUX DIESEL 4X4 MT,CHASSI MT,2.8-16V,,S,H,D,\,\,9.3,10.6,2024
Picape,TOYOTA,HILUX DIESEL 4X4 MT,CABINE SIMPLES MT,2.8-16V,,S,H,D,\,\,9.3,10.6,2024
Picape,TOYOTA,HILUX DIESEL 4X4 MT,POWER PACK MT,2.8-16V,,S,H,D,\,\,9.7,11.2,2024
Picape,TOYOTA,HILUX DIESEL 4X4 AT,CHASSI AT,2.8-16V,,S,H,D,\,\,9.3,10.0,2024
Picape,TOYOTA,HILUX DIESEL 4X4 AT,CABINE SIMPLES AT,2.8-16V,,S,H,D,\,\,9.3,10.0,2024
Picape,TOYOTA,HILUX DIESEL 4X4 AT,POWER PACK AT,2.8-16V,,S,H,D,\,\,9.3,10.0,2024
Picape,TOYOTA,HILUX DIESEL 4X4 AT,SR AT,2.8-16V,,S,H,D,\,\,9.3,10.0,2024
Picape,TOYOTA,HILUX DIESEL 4X4 AT,SRV AT,2.8-16V,,S,H,D,\,\,9.3,10.0,2024
Picape,TOYOTA,HILUX DIESEL 4X4 AT,SRX AT,2.8-16V,,S,H,D,\,\,9.3,10.0,2024
Picape,TOYOTA,HILUX DIESEL 4X4 AT,SRX PLUS AT,2.8-16V,,S,H,D,\,\,9.3,10.0,2024
Picape,VW,AMAROK,V6 COMFORT,3.0-24V,,S,H,D,\,\,9.0,9.7,2024
Picape,VW,AMAROK,V6 HIGH,3.0-24V,,S,H,D,\,\,9.0,9.7,2024
Picape,VW,AMAROK,V6 EXTREME,3.0-24V,,S,H,D,\,\,9.0,9.7,2024
Picape,VW,AMAROK,V6 HIGH (MY25),3.0 - 24V,,S,H,D,\,\,8.7,9.3,2024
Picape,VW,AMAROK,V6 EXTREME(MY25),3.0 - 24V,,S,H,D,\,\,8.7,9.3,2024
Picape,VW,AMAROK,V6 COMFORT(MY25),3.0 - 24V,,S,H,D,\,\,8.5,9.0,2024
,,,,,,"Sim
(S)
Não
(N)","Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-hidráulica
(E-H)","Elétrico
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)",,,,,2024
,,,,,,,,,Etanol,,"Gasolina
ou
Diesel",,2024
,,,,,,,,,"Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",2024
Esportivo,BMW,M3,Competition,3.0 - 24V,,S,E,G,\,\,7.3,9.4,2024
Esportivo,BMW,M3,CS,3.0 - 24V,,S,E,G,\,\,7.0,8.5,2024
Esportivo,BMW,M2,Coupe,3.0 - 24V,,S,E,G,\,\,7.5,9.2,2024
Esportivo,BMW,M2,Coupe Track,3.0 - 24V,,S,E,G,\,\,7.5,9.2,2024
Esportivo,BMW,M4,CS,3.0 - 24V,,S,E,G,\,\,7.2,9.5,2024
Esportivo,BMW,M3,Competition (MY25),3.0 - 24V,,S,E,G,\,\,7.0,9.3,2024
Esportivo,BMW,M3,COMP TRACK (MY25),3.0 - 24V,,S,E,G,\,\,7.0,9.3,2024
Esportivo,BMW,M2,Coupe / Coupe Track (MY25),3.0 - 24V,,S,E,G,\,\,7.2,9.3,2024
Esportivo,CHEVROLET,CAMARO,2SS CONV,6.2L - 16V,,S,E,G,\,\,6.1,9.0,2024
Esportivo,CHEVROLET,CAMARO,2SS,6.2L - 16V,,S,E,G,\,\,6.2,9.4,2024
Esportivo,FERRARI,ROMA,--,3.9-32V,,S,E,G,\,\,6.9,8.3,2024
Esportivo,FERRARI,296,GTB,3.0-24V,,S,E,G,\,\,6.3,8.4,2024
Esportivo,FERRARI,PUROSANGUE,--,6.5-48V,,S,E,G,\,\,4.1,5.6,2024
Esportivo,FERRARI,296,GTS,3.0-24V,,S,E,G,\,\,6.0,8.0,2024
Esportivo,FORD,Mustang,Mach 1,5.0 - 32V,,S,E,G,\,\,6.1,8.8,2024
Esportivo,FORD,Novo Mustang,NEW GT V8,5.0 V8 - 32V,,S,E,G,\,\,6.2,8.3,2024
Esportivo,HONDA,CIVIC,TYPE-R,2.0T - 16V,,S,E,G,\,\,8.8,11.1,2024
Esportivo,JAGUAR,F-TYPE,300RD CP,2.0-16V,,S,E,G,\,\,8.8,11.0,2024
Esportivo,JAGUAR,F-TYPE,300RD CB,2.0-16V,,S,E,G,\,\,8.8,11.0,2024
Esportivo,JAGUAR,F-TYPE,300CB 75,2.0-16V,,S,E,G,\,\,8.8,11.0,2024
Esportivo,JAGUAR,F-TYPE,300CP 75,2.0-16V,,S,E,G,\,\,8.8,11.0,2024
